Area,year,Crime Type,Latitude,Longitude
Rosemont Homeowners/Tenan,2016,AGG. ASSAULT,39.29475,-76.65656
Rosemont Homeowners/Tenan,2016,AGG. ASSAULT,39.29325,-76.6619
Rosemont Homeowners/Tenan,2016,COMMON ASSAULT,39.29341,-76.65833
Rosemont Homeowners/Tenan,2015,ROBBERY - RESIDENCE,39.29473,-76.65535
Sabina-Mattfeldt,2014,LARCENY,39.36128,-76.64696
Sabina-Mattfeldt,2014,LARCENY FROM AUTO,39.36215,-76.64731
Sabina-Mattfeldt,2014,LARCENY FROM AUTO,39.36716,-76.6493
Sabina-Mattfeldt,2016,ROBBERY - COMMERCIAL,39.36789,-76.64938
Sabina-Mattfeldt,2015,AGG. ASSAULT,39.36789,-76.64938
Sabina-Mattfeldt,2017,LARCENY FROM AUTO,39.36716,-76.6493
Sabina-Mattfeldt,2016,LARCENY,39.36129,-76.64674
Sabina-Mattfeldt,2017,BURGLARY,39.3683,-76.65022
Sabina-Mattfeldt,2014,BURGLARY,39.36525,-76.64759
Sabina-Mattfeldt,2014,AGG. ASSAULT,39.36141,-76.64631
Sabina-Mattfeldt,2017,BURGLARY,39.3679,-76.64945
Sabina-Mattfeldt,2017,BURGLARY,39.3679,-76.64945
Sabina-Mattfeldt,2015,LARCENY,39.36716,-76.6493
Sabina-Mattfeldt,2013,LARCENY,39.36588,-76.64773
Saint Agnes,2013,BURGLARY,39.27296,-76.67413
Saint Agnes,2016,LARCENY,39.27265,-76.67503
Saint Agnes,2013,BURGLARY,39.27296,-76.67413
Saint Agnes,2012,BURGLARY,39.27243,-76.67573
Saint Agnes,2012,BURGLARY,39.27243,-76.67573
Saint Agnes,2014,COMMON ASSAULT,39.27354,-76.67241
Saint Agnes,2014,ROBBERY - COMMERCIAL,39.27267,-76.67497
Saint Agnes,2017,LARCENY,39.27354,-76.67241
Saint Agnes,2015,COMMON ASSAULT,39.27293,-76.67423
Saint Agnes,2013,AGG. ASSAULT,39.27365,-76.6745
Saint Agnes,2012,ROBBERY - STREET,39.2716,-76.67835
Saint Agnes,2016,LARCENY,39.27267,-76.67497
Saint Agnes,2017,COMMON ASSAULT,39.27354,-76.67241
Saint Agnes,2012,BURGLARY,39.27243,-76.67573
Saint Agnes,2016,COMMON ASSAULT,39.27319,-76.67505
Saint Agnes,2014,LARCENY,39.2752,-76.67158
Saint Agnes,2012,LARCENY,39.27296,-76.67413
Saint Agnes,2016,BURGLARY,39.2752,-76.67158
Saint Agnes,2014,AGG. ASSAULT,39.27292,-76.67429
Saint Agnes,2012,COMMON ASSAULT,39.27447,-76.67474
Saint Agnes,2016,LARCENY,39.27267,-76.67497
Saint Agnes,2015,BURGLARY,39.27243,-76.67573
Saint Agnes,2013,COMMON ASSAULT,39.27267,-76.67497
Saint Agnes,2012,BURGLARY,39.27243,-76.67573
Saint Agnes,2012,BURGLARY,39.27243,-76.67573
Saint Agnes,2016,COMMON ASSAULT,39.27354,-76.67241
Saint Helena,2016,LARCENY,39.25987,-76.53113
Saint Helena,2016,COMMON ASSAULT,39.25753,-76.5307
Saint Helena,2013,LARCENY,39.26224,-76.53206
Saint Helena,2016,AGG. ASSAULT,39.25913,-76.5298
Saint Helena,2012,COMMON ASSAULT,39.26145,-76.53217
Saint Helena,2017,COMMON ASSAULT,39.25985,-76.53163
Saint Helena,2014,COMMON ASSAULT,39.25991,-76.53049
Saint Helena,2015,COMMON ASSAULT,39.25995,-76.53072
Saint Helena,2014,AGG. ASSAULT,39.25753,-76.53063
Saint Helena,2012,LARCENY,39.25996,-76.53065
Saint Helena,2012,AGG. ASSAULT,39.2575,-76.53118
Saint Helena,2014,LARCENY,39.26066,-76.53205
Saint Helena,2017,COMMON ASSAULT,39.25984,-76.53167
Saint Helena,2017,LARCENY FROM AUTO,39.25995,-76.53076
Saint Helena,2015,BURGLARY,39.26296,-76.53072
Saint Helena,2016,COMMON ASSAULT,39.25985,-76.53159
Saint Helena,2017,COMMON ASSAULT,39.2599,-76.53075
Saint Helena,2016,COMMON ASSAULT,39.25753,-76.53063
Saint Helena,2017,COMMON ASSAULT,39.25984,-76.53167
Saint Josephs,2012,AGG. ASSAULT,39.28651,-76.67678
Saint Josephs,2014,BURGLARY,39.28909,-76.6725
Saint Josephs,2016,ROBBERY - STREET,39.28583,-76.67245
Saint Josephs,2012,LARCENY FROM AUTO,39.28532,-76.67676
Saint Josephs,2012,LARCENY FROM AUTO,39.28554,-76.67233
Saint Josephs,2014,AUTO THEFT,39.28884,-76.67249
Saint Josephs,2014,COMMON ASSAULT,39.28707,-76.6724
Saint Josephs,2013,COMMON ASSAULT,39.28884,-76.67249
Saint Josephs,2014,ROBBERY - STREET,39.28884,-76.67249
Saint Josephs,2012,AUTO THEFT,39.28926,-76.67251
Saint Josephs,2014,COMMON ASSAULT,39.28577,-76.67244
Saint Josephs,2013,LARCENY,39.28649,-76.67237
Saint Josephs,2013,BURGLARY,39.28884,-76.67249
Saint Josephs,2017,AGG. ASSAULT,39.28707,-76.6724
Saint Josephs,2015,COMMON ASSAULT,39.28643,-76.67385
Saint Josephs,2016,AGG. ASSAULT,39.28474,-76.67615
Saint Josephs,2014,BURGLARY,39.28242,-76.67216
Saint Josephs,2014,COMMON ASSAULT,39.28583,-76.67753
Saint Josephs,2012,LARCENY,39.28544,-76.67313
Saint Josephs,2016,AUTO THEFT,39.28523,-76.67827
Saint Josephs,2014,COMMON ASSAULT,39.28597,-76.67614
Saint Josephs,2017,ROBBERY - COMMERCIAL,39.28128,-76.6722
Saint Josephs,2012,BURGLARY,39.2868,-76.67783
Saint Josephs,2014,BURGLARY,39.28625,-76.67573
Saint Josephs,2015,HOMICIDE,39.28587,-76.67318
Saint Josephs,2014,AGG. ASSAULT,39.28323,-76.6752
Saint Josephs,2013,ROBBERY - STREET,39.28732,-76.675
Saint Josephs,2014,BURGLARY,39.28533,-76.67806
Saint Josephs,2016,LARCENY,39.28583,-76.67245
Saint Josephs,2017,AUTO THEFT,39.28631,-76.67709
Saint Josephs,2017,COMMON ASSAULT,39.28448,-76.67653
Saint Josephs,2017,LARCENY,39.28637,-76.67829
Saint Josephs,2013,BURGLARY,39.28862,-76.67339
Saint Josephs,2012,AGG. ASSAULT,39.28732,-76.675
Saint Josephs,2017,ROBBERY - STREET,39.28643,-76.67385
Saint Josephs,2013,BURGLARY,39.28428,-76.67225
Saint Josephs,2016,COMMON ASSAULT,39.2871,-76.67472
Saint Josephs,2013,LARCENY,39.28494,-76.67987
Saint Josephs,2015,LARCENY FROM AUTO,39.28307,-76.67219
Saint Josephs,2017,HOMICIDE,39.28583,-76.67245
Saint Josephs,2014,LARCENY FROM AUTO,39.28614,-76.67854
Saint Josephs,2015,COMMON ASSAULT,39.28634,-76.67384
Saint Josephs,2013,ROBBERY - STREET,39.28307,-76.67219
Saint Josephs,2014,HOMICIDE,39.2863,-76.67838
Saint Josephs,2012,AGG. ASSAULT,39.28758,-76.67243
Saint Josephs,2016,BURGLARY,39.28733,-76.67363
Saint Josephs,2012,AUTO THEFT,39.28467,-76.67623
Saint Josephs,2016,ROBBERY - STREET,39.28739,-76.67357
Saint Josephs,2012,LARCENY FROM AUTO,39.28739,-76.67718
Saint Josephs,2015,ROBBERY - STREET,39.28677,-76.67407
Saint Josephs,2013,AUTO THEFT,39.28369,-76.67222
Saint Josephs,2012,LARCENY,39.28655,-76.67402
Saint Josephs,2017,HOMICIDE,39.28884,-76.67249
Saint Josephs,2014,BURGLARY,39.28478,-76.67735
Saint Josephs,2013,BURGLARY,39.28453,-76.67905
Saint Josephs,2012,AUTO THEFT,39.28281,-76.67217
Saint Josephs,2014,AGG. ASSAULT,39.28803,-76.67245
Saint Josephs,2014,AGG. ASSAULT,39.28728,-76.67504
Saint Josephs,2014,AUTO THEFT,39.28707,-76.6724
Saint Josephs,2017,ROBBERY - COMMERCIAL,39.28128,-76.6722
Saint Josephs,2017,AGG. ASSAULT,39.28583,-76.67245
Saint Josephs,2015,LARCENY,39.28863,-76.67314
Saint Josephs,2017,AUTO THEFT,39.2845,-76.67898
Saint Josephs,2013,AGG. ASSAULT,39.28758,-76.67243
Saint Josephs,2012,COMMON ASSAULT,39.28865,-76.67329
Saint Josephs,2014,AGG. ASSAULT,39.28424,-76.67927
Saint Josephs,2017,BURGLARY,39.28864,-76.67334
Saint Josephs,2017,BURGLARY,39.28582,-76.6789
Saint Josephs,2017,LARCENY FROM AUTO,39.28811,-76.67514
Saint Josephs,2012,COMMON ASSAULT,39.28614,-76.67854
Saint Paul,2012,LARCENY FROM AUTO,39.26596,-76.64429
Saint Paul,2015,COMMON ASSAULT,39.26718,-76.64536
Saint Paul,2013,BURGLARY,39.26667,-76.64394
Saint Paul,2016,LARCENY,39.2666,-76.64372
Saint Paul,2016,BURGLARY,39.26923,-76.64384
Saint Paul,2014,BURGLARY,39.2666,-76.64372
Saint Paul,2017,BURGLARY,39.2672,-76.64305
Sandtown-Winchester,2017,AGG. ASSAULT,39.30404,-76.6447
Sandtown-Winchester,2013,AGG. ASSAULT,39.29905,-76.64017
Sandtown-Winchester,2014,COMMON ASSAULT,39.30051,-76.64758
Sandtown-Winchester,2016,AGG. ASSAULT,39.30096,-76.64655
Sandtown-Winchester,2013,LARCENY FROM AUTO,39.3054,-76.64338
Sandtown-Winchester,2015,LARCENY,39.29965,-76.63737
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.29901,-76.64023
Sandtown-Winchester,2017,LARCENY,39.30693,-76.64542
Sandtown-Winchester,2016,BURGLARY,39.30989,-76.64587
Sandtown-Winchester,2012,AGG. ASSAULT,39.30586,-76.64096
Sandtown-Winchester,2012,COMMON ASSAULT,39.30129,-76.64172
Sandtown-Winchester,2012,LARCENY,39.30147,-76.6381
Sandtown-Winchester,2017,COMMON ASSAULT,39.30731,-76.64346
Sandtown-Winchester,2012,COMMON ASSAULT,39.30789,-76.64769
Sandtown-Winchester,2013,COMMON ASSAULT,39.30817,-76.64643
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30247,-76.63696
Sandtown-Winchester,2013,COMMON ASSAULT,39.30373,-76.64392
Sandtown-Winchester,2017,COMMON ASSAULT,39.30785,-76.64804
Sandtown-Winchester,2012,LARCENY FROM AUTO,39.30752,-76.63952
Sandtown-Winchester,2017,ROBBERY - CARJACKING,39.30549,-76.64628
Sandtown-Winchester,2017,COMMON ASSAULT,39.30805,-76.64643
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30717,-76.64182
Sandtown-Winchester,2014,BURGLARY,39.30011,-76.64596
Sandtown-Winchester,2015,AGG. ASSAULT,39.30338,-76.63906
Sandtown-Winchester,2013,SHOOTING,39.29905,-76.64017
Sandtown-Winchester,2015,SHOOTING,39.30583,-76.64198
Sandtown-Winchester,2014,LARCENY FROM AUTO,39.30491,-76.63769
Sandtown-Winchester,2012,ROBBERY - RESIDENCE,39.30608,-76.64468
Sandtown-Winchester,2014,AGG. ASSAULT,39.30051,-76.64758
Sandtown-Winchester,2017,AGG. ASSAULT,39.30948,-76.64363
Sandtown-Winchester,2016,LARCENY FROM AUTO,39.30127,-76.64454
Sandtown-Winchester,2013,LARCENY,39.30822,-76.64644
Sandtown-Winchester,2015,ROBBERY - STREET,39.30688,-76.64636
Sandtown-Winchester,2015,COMMON ASSAULT,39.30894,-76.64648
Sandtown-Winchester,2012,COMMON ASSAULT,39.30747,-76.64425
Sandtown-Winchester,2012,BURGLARY,39.30091,-76.64649
Sandtown-Winchester,2015,AGG. ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2017,RAPE,39.30948,-76.64363
Sandtown-Winchester,2014,COMMON ASSAULT,39.30798,-76.64493
Sandtown-Winchester,2012,LARCENY,39.30273,-76.64179
Sandtown-Winchester,2012,COMMON ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2012,LARCENY,39.30102,-76.64317
Sandtown-Winchester,2015,AUTO THEFT,39.30069,-76.63742
Sandtown-Winchester,2012,COMMON ASSAULT,39.30145,-76.64448
Sandtown-Winchester,2013,BURGLARY,39.29953,-76.64444
Sandtown-Winchester,2015,ROBBERY - RESIDENCE,39.30701,-76.64416
Sandtown-Winchester,2012,COMMON ASSAULT,39.30342,-76.639
Sandtown-Winchester,2012,COMMON ASSAULT,39.3042,-76.64371
Sandtown-Winchester,2013,COMMON ASSAULT,39.30019,-76.63765
Sandtown-Winchester,2012,LARCENY FROM AUTO,39.30089,-76.64709
Sandtown-Winchester,2016,SHOOTING,39.30359,-76.63696
Sandtown-Winchester,2016,SHOOTING,39.30014,-76.63898
Sandtown-Winchester,2012,AGG. ASSAULT,39.30123,-76.63606
Sandtown-Winchester,2013,ASSAULT BY THREAT,39.307,-76.64416
Sandtown-Winchester,2016,LARCENY,39.30708,-76.6451
Sandtown-Winchester,2014,AGG. ASSAULT,39.29901,-76.64566
Sandtown-Winchester,2012,COMMON ASSAULT,39.30483,-76.64624
Sandtown-Winchester,2014,ROBBERY - STREET,39.30608,-76.64466
Sandtown-Winchester,2012,AGG. ASSAULT,39.30446,-76.63968
Sandtown-Winchester,2014,COMMON ASSAULT,39.30912,-76.64649
Sandtown-Winchester,2016,AUTO THEFT,39.30345,-76.63692
Sandtown-Winchester,2012,AGG. ASSAULT,39.30027,-76.64165
Sandtown-Winchester,2017,COMMON ASSAULT,39.30703,-76.64423
Sandtown-Winchester,2015,AGG. ASSAULT,39.30574,-76.6448
Sandtown-Winchester,2017,COMMON ASSAULT,39.30692,-76.64423
Sandtown-Winchester,2016,AUTO THEFT,39.30797,-76.64348
Sandtown-Winchester,2016,AGG. ASSAULT,39.30989,-76.64591
Sandtown-Winchester,2016,SHOOTING,39.30259,-76.63965
Sandtown-Winchester,2014,COMMON ASSAULT,39.30822,-76.64644
Sandtown-Winchester,2012,ROBBERY - RESIDENCE,39.30727,-76.64256
Sandtown-Winchester,2016,SHOOTING,39.30441,-76.64472
Sandtown-Winchester,2015,ROBBERY - STREET,39.30594,-76.64197
Sandtown-Winchester,2016,ROBBERY - STREET,39.30109,-76.6403
Sandtown-Winchester,2013,COMMON ASSAULT,39.30512,-76.64342
Sandtown-Winchester,2016,AGG. ASSAULT,39.29949,-76.64012
Sandtown-Winchester,2017,BURGLARY,39.30109,-76.64068
Sandtown-Winchester,2013,LARCENY FROM AUTO,39.30827,-76.64803
Sandtown-Winchester,2015,BURGLARY,39.30181,-76.6445
Sandtown-Winchester,2015,COMMON ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2017,AGG. ASSAULT,39.30428,-76.64621
Sandtown-Winchester,2014,ROBBERY - RESIDENCE,39.30131,-76.64602
Sandtown-Winchester,2012,BURGLARY,39.30094,-76.64701
Sandtown-Winchester,2012,COMMON ASSAULT,39.3042,-76.64524
Sandtown-Winchester,2015,COMMON ASSAULT,39.30906,-76.64628
Sandtown-Winchester,2014,AUTO THEFT,39.30583,-76.64198
Sandtown-Winchester,2016,LARCENY,39.30155,-76.63602
Sandtown-Winchester,2013,LARCENY,39.30089,-76.64703
Sandtown-Winchester,2016,LARCENY,39.3073,-76.64164
Sandtown-Winchester,2017,ROBBERY - RESIDENCE,39.307,-76.64048
Sandtown-Winchester,2017,AGG. ASSAULT,39.30349,-76.64467
Sandtown-Winchester,2016,AGG. ASSAULT,39.30817,-76.64643
Sandtown-Winchester,2017,COMMON ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2012,SHOOTING,39.30684,-76.64636
Sandtown-Winchester,2014,LARCENY,39.30733,-76.64425
Sandtown-Winchester,2013,LARCENY,39.30003,-76.64595
Sandtown-Winchester,2012,LARCENY,39.30618,-76.63948
Sandtown-Winchester,2015,ASSAULT BY THREAT,39.30689,-76.64541
Sandtown-Winchester,2016,ROBBERY - COMMERCIAL,39.29917,-76.63734
Sandtown-Winchester,2014,AUTO THEFT,39.30329,-76.64324
Sandtown-Winchester,2013,BURGLARY,39.30893,-76.6472
Sandtown-Winchester,2015,BURGLARY,39.3055,-76.64607
Sandtown-Winchester,2015,BURGLARY,39.30442,-76.63833
Sandtown-Winchester,2015,BURGLARY,39.30703,-76.64549
Sandtown-Winchester,2017,AGG. ASSAULT,39.30491,-76.63769
Sandtown-Winchester,2012,ROBBERY - STREET,39.30752,-76.63952
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30316,-76.64401
Sandtown-Winchester,2016,ROBBERY - COMMERCIAL,39.30019,-76.63757
Sandtown-Winchester,2016,COMMON ASSAULT,39.30003,-76.64595
Sandtown-Winchester,2015,BURGLARY,39.30688,-76.64541
Sandtown-Winchester,2012,AGG. ASSAULT,39.30512,-76.64357
Sandtown-Winchester,2016,BURGLARY,39.30714,-76.64424
Sandtown-Winchester,2013,LARCENY,39.30254,-76.63642
Sandtown-Winchester,2014,COMMON ASSAULT,39.30652,-76.64077
Sandtown-Winchester,2013,AUTO THEFT,39.30004,-76.64182
Sandtown-Winchester,2015,AGG. ASSAULT,39.30415,-76.64347
Sandtown-Winchester,2016,LARCENY,39.30009,-76.64447
Sandtown-Winchester,2017,ROBBERY - CARJACKING,39.30592,-76.64259
Sandtown-Winchester,2014,BURGLARY,39.30827,-76.64644
Sandtown-Winchester,2013,LARCENY FROM AUTO,39.30184,-76.63601
Sandtown-Winchester,2012,AGG. ASSAULT,39.30144,-76.6374
Sandtown-Winchester,2012,AGG. ASSAULT,39.30347,-76.64318
Sandtown-Winchester,2012,COMMON ASSAULT,39.30747,-76.64425
Sandtown-Winchester,2013,BURGLARY,39.299,-76.6459
Sandtown-Winchester,2017,LARCENY,39.29915,-76.6459
Sandtown-Winchester,2016,ROBBERY - STREET,39.30548,-76.64195
Sandtown-Winchester,2017,BURGLARY,39.2992,-76.64672
Sandtown-Winchester,2014,COMMON ASSAULT,39.30945,-76.64434
Sandtown-Winchester,2013,LARCENY,39.30338,-76.63906
Sandtown-Winchester,2016,ROBBERY - STREET,39.30316,-76.64401
Sandtown-Winchester,2016,BURGLARY,39.30534,-76.64541
Sandtown-Winchester,2013,COMMON ASSAULT,39.30895,-76.64627
Sandtown-Winchester,2013,AGG. ASSAULT,39.29956,-76.64437
Sandtown-Winchester,2016,AGG. ASSAULT,39.30712,-76.64458
Sandtown-Winchester,2017,ROBBERY - STREET,39.30035,-76.64448
Sandtown-Winchester,2015,RAPE,39.30485,-76.64444
Sandtown-Winchester,2013,AGG. ASSAULT,39.3026,-76.63895
Sandtown-Winchester,2016,AUTO THEFT,39.29892,-76.64305
Sandtown-Winchester,2014,LARCENY,39.30529,-76.64682
Sandtown-Winchester,2015,COMMON ASSAULT,39.30171,-76.64449
Sandtown-Winchester,2014,AUTO THEFT,39.30155,-76.64173
Sandtown-Winchester,2017,ROBBERY - STREET,39.30154,-76.64242
Sandtown-Winchester,2015,AUTO THEFT,39.30001,-76.64263
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30441,-76.64472
Sandtown-Winchester,2016,COMMON ASSAULT,39.30062,-76.64092
Sandtown-Winchester,2014,COMMON ASSAULT,39.29894,-76.64227
Sandtown-Winchester,2016,COMMON ASSAULT,39.3008,-76.63591
Sandtown-Winchester,2014,AGG. ASSAULT,39.29901,-76.64023
Sandtown-Winchester,2014,LARCENY,39.30992,-76.64509
Sandtown-Winchester,2017,AGG. ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2013,COMMON ASSAULT,39.30705,-76.64063
Sandtown-Winchester,2013,COMMON ASSAULT,39.3092,-76.64629
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30743,-76.64158
Sandtown-Winchester,2015,LARCENY,39.30136,-76.63958
Sandtown-Winchester,2016,COMMON ASSAULT,39.30359,-76.64042
Sandtown-Winchester,2013,LARCENY FROM AUTO,39.30657,-76.64071
Sandtown-Winchester,2017,AGG. ASSAULT,39.30094,-76.64701
Sandtown-Winchester,2013,AUTO THEFT,39.30335,-76.63983
Sandtown-Winchester,2016,LARCENY,39.30812,-76.64371
Sandtown-Winchester,2013,AGG. ASSAULT,39.30342,-76.639
Sandtown-Winchester,2014,BURGLARY,39.30858,-76.64272
Sandtown-Winchester,2015,AUTO THEFT,39.29909,-76.6459
Sandtown-Winchester,2014,LARCENY FROM AUTO,39.30555,-76.64052
Sandtown-Winchester,2013,LARCENY,39.3067,-76.64407
Sandtown-Winchester,2012,LARCENY,39.30727,-76.64256
Sandtown-Winchester,2013,AUTO THEFT,39.30701,-76.63892
Sandtown-Winchester,2012,COMMON ASSAULT,39.30929,-76.64809
Sandtown-Winchester,2015,AUTO THEFT,39.30246,-76.64178
Sandtown-Winchester,2013,AGG. ASSAULT,39.30317,-76.64529
Sandtown-Winchester,2015,COMMON ASSAULT,39.30299,-76.64112
Sandtown-Winchester,2016,LARCENY,39.30139,-76.64165
Sandtown-Winchester,2016,COMMON ASSAULT,39.30647,-76.64443
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.29936,-76.6416
Sandtown-Winchester,2012,LARCENY,39.29911,-76.63789
Sandtown-Winchester,2012,AUTO THEFT,39.30348,-76.64596
Sandtown-Winchester,2014,AGG. ASSAULT,39.30096,-76.64649
Sandtown-Winchester,2013,COMMON ASSAULT,39.3012,-76.64602
Sandtown-Winchester,2017,AGG. ASSAULT,39.30703,-76.64416
Sandtown-Winchester,2015,AUTO THEFT,39.30718,-76.6408
Sandtown-Winchester,2015,AGG. ASSAULT,39.30134,-76.63887
Sandtown-Winchester,2013,LARCENY,39.30834,-76.64487
Sandtown-Winchester,2013,HOMICIDE,39.30136,-76.64692
Sandtown-Winchester,2014,COMMON ASSAULT,39.30113,-76.64174
Sandtown-Winchester,2017,HOMICIDE,39.3097,-76.6437
Sandtown-Winchester,2013,AUTO THEFT,39.30004,-76.64182
Sandtown-Winchester,2016,AGG. ASSAULT,39.30328,-76.64615
Sandtown-Winchester,2014,COMMON ASSAULT,39.30985,-76.64667
Sandtown-Winchester,2016,AGG. ASSAULT,39.30663,-76.64714
Sandtown-Winchester,2015,AGG. ASSAULT,39.3087,-76.64265
Sandtown-Winchester,2012,AUTO THEFT,39.30314,-76.64618
Sandtown-Winchester,2014,COMMON ASSAULT,39.3066,-76.64056
Sandtown-Winchester,2016,BURGLARY,39.30739,-76.64721
Sandtown-Winchester,2013,ROBBERY - STREET,39.30313,-76.64485
Sandtown-Winchester,2014,COMMON ASSAULT,39.30692,-76.64615
Sandtown-Winchester,2016,ROBBERY - STREET,39.30603,-76.64468
Sandtown-Winchester,2016,AGG. ASSAULT,39.3042,-76.64361
Sandtown-Winchester,2014,BURGLARY,39.30797,-76.64527
Sandtown-Winchester,2015,COMMON ASSAULT,39.30636,-76.642
Sandtown-Winchester,2014,COMMON ASSAULT,39.30727,-76.64256
Sandtown-Winchester,2015,AGG. ASSAULT,39.30542,-76.64277
Sandtown-Winchester,2015,AGG. ASSAULT,39.30067,-76.63876
Sandtown-Winchester,2015,LARCENY,39.30578,-76.64629
Sandtown-Winchester,2012,LARCENY,39.30247,-76.637
Sandtown-Winchester,2012,BURGLARY,39.30746,-76.64512
Sandtown-Winchester,2016,BURGLARY,39.30162,-76.64243
Sandtown-Winchester,2016,BURGLARY,39.30929,-76.64809
Sandtown-Winchester,2016,LARCENY,39.30114,-76.64601
Sandtown-Winchester,2013,LARCENY,39.29932,-76.6416
Sandtown-Winchester,2016,BURGLARY,39.30038,-76.64574
Sandtown-Winchester,2016,AGG. ASSAULT,39.30624,-76.64483
Sandtown-Winchester,2012,AGG. ASSAULT,39.30691,-76.64541
Sandtown-Winchester,2014,BURGLARY,39.30027,-76.64757
Sandtown-Winchester,2017,AGG. ASSAULT,39.29921,-76.63459
Sandtown-Winchester,2012,COMMON ASSAULT,39.30627,-76.64334
Sandtown-Winchester,2012,COMMON ASSAULT,39.30731,-76.64511
Sandtown-Winchester,2013,ROBBERY - RESIDENCE,39.30001,-76.64263
Sandtown-Winchester,2012,LARCENY,39.30528,-76.64728
Sandtown-Winchester,2016,ROBBERY - STREET,39.30254,-76.63642
Sandtown-Winchester,2017,AUTO THEFT,39.30894,-76.64648
Sandtown-Winchester,2012,LARCENY FROM AUTO,39.30152,-76.64764
Sandtown-Winchester,2017,ARSON,39.3053,-76.6471
Sandtown-Winchester,2016,AUTO THEFT,39.29895,-76.64589
Sandtown-Winchester,2015,AUTO THEFT,39.30674,-76.64486
Sandtown-Winchester,2015,AGG. ASSAULT,39.30035,-76.64448
Sandtown-Winchester,2012,LARCENY,39.30694,-76.64423
Sandtown-Winchester,2013,LARCENY,39.30668,-76.64486
Sandtown-Winchester,2014,AGG. ASSAULT,39.30691,-76.64541
Sandtown-Winchester,2016,COMMON ASSAULT,39.29961,-76.64013
Sandtown-Winchester,2017,COMMON ASSAULT,39.30932,-76.64492
Sandtown-Winchester,2017,BURGLARY,39.30135,-76.63817
Sandtown-Winchester,2014,AUTO THEFT,39.30555,-76.64052
Sandtown-Winchester,2015,COMMON ASSAULT,39.30477,-76.64436
Sandtown-Winchester,2016,AUTO THEFT,39.30789,-76.64769
Sandtown-Winchester,2015,COMMON ASSAULT,39.30806,-76.64643
Sandtown-Winchester,2017,BURGLARY,39.3004,-76.64442
Sandtown-Winchester,2017,COMMON ASSAULT,39.30529,-76.64623
Sandtown-Winchester,2016,COMMON ASSAULT,39.30814,-76.64374
Sandtown-Winchester,2013,COMMON ASSAULT,39.30704,-76.64345
Sandtown-Winchester,2017,ROBBERY - STREET,39.30108,-76.64318
Sandtown-Winchester,2012,LARCENY,39.29915,-76.64159
Sandtown-Winchester,2013,COMMON ASSAULT,39.30259,-76.63642
Sandtown-Winchester,2017,AGG. ASSAULT,39.30323,-76.64364
Sandtown-Winchester,2017,AUTO THEFT,39.30557,-76.64628
Sandtown-Winchester,2013,COMMON ASSAULT,39.30024,-76.64573
Sandtown-Winchester,2015,LARCENY,39.30001,-76.64263
Sandtown-Winchester,2016,COMMON ASSAULT,39.3087,-76.64265
Sandtown-Winchester,2015,LARCENY FROM AUTO,39.30459,-76.64623
Sandtown-Winchester,2017,AUTO THEFT,39.30282,-76.64593
Sandtown-Winchester,2014,ROBBERY - STREET,39.29988,-76.64645
Sandtown-Winchester,2013,COMMON ASSAULT,39.3042,-76.64524
Sandtown-Winchester,2016,AUTO THEFT,39.30536,-76.64481
Sandtown-Winchester,2017,LARCENY,39.30655,-76.64255
Sandtown-Winchester,2015,LARCENY,39.30691,-76.64712
Sandtown-Winchester,2017,AGG. ASSAULT,39.3015,-76.64173
Sandtown-Winchester,2012,COMMON ASSAULT,39.30456,-76.64324
Sandtown-Winchester,2012,COMMON ASSAULT,39.30419,-76.64548
Sandtown-Winchester,2014,BURGLARY,39.30829,-76.64727
Sandtown-Winchester,2017,AGG. ASSAULT,39.30185,-76.64032
Sandtown-Winchester,2012,AGG. ASSAULT,39.30417,-76.63728
Sandtown-Winchester,2012,LARCENY,39.30013,-76.64305
Sandtown-Winchester,2013,COMMON ASSAULT,39.30009,-76.64447
Sandtown-Winchester,2016,ASSAULT BY THREAT,39.30336,-76.64595
Sandtown-Winchester,2017,BURGLARY,39.30835,-76.64804
Sandtown-Winchester,2016,AGG. ASSAULT,39.30471,-76.6419
